2.9103830456733704e-11,1.3009119219278806e-9,3.0104237479511855e-8,4.5285190592967722e-7,4.8826172450701496e-6,0.000039797483142307413,0.00025326963183674593,0.0012843114416421047,0.0052551172797019773,0.017470899264233179,0.047296055517317796,0.10402922677301048,0.18463356160898778,0.26111128689667893,0.28831366570414726,0.24066406973917359,0.14398763463314334,0.055999992548803258,0.011275420227320865
1.3009119219278806e-9,5.0000380724668503e-8,9.8284354987453468e-7,0.000012380257103635187,0.0001098886706032392,0.00072236581383045003,0.0036149813063926476,0.013963969093587776,0.041775400364650384,0.096150738616039588,0.16717997932044891,0.21256264064683614,0.19000749706672577,0.12851404227598375,0.12470223141356493,0.20459598705866901,0.25125924943594465,0.17456020944518968,0.055999992548803258
3.0104237479511855e-8,9.8284354987453468e-7,0.000016168487491086125,0.00016742330490877585,0.0011951019080132532,0.0061461817907186182,0.023222114605020441,0.064585968048088245,0.13026864381718745,0.18410782468816342,0.17379821521555967,0.11756888572015741,0.11584515224472407,0.17796609974570673,0.172869951542828,0.11563522925565626,0.17497781760175712,0.25125924943594465,0.14398763463314334
4.5285190592967722e-7,0.000012380257103635187,0.00016742330490877585,0.0013928604312241077,0.0077578035747363562,0.029952359342966066,0.080583929873806808,0.14798690158928885,0.17696785644807509,0.13408058999802183,0.099067199372883463,0.14473284583627023,0.16259819841300533,0.11012216276113768,0.14568482430314513,0.18040672363713384,0.11563522925565626,0.20459598705866901,0.24066406973917359
4.8826172450701496e-6,0.0001098886706032392,0.0011951019080132532,0.0077578035747363562,0.032375732460059226,0.088493320838289169,0.15514178523635196,0.16528809427337336,0.11103550545178364,0.10522529845807411,0.1552363077427873,0.12620595619964974,0.1093621788934102,0.16327062957848869,0.11735785959754139,0.14568482430314513,0.172869951542828,0.12470223141356493,0.28831366570414726
0.000039797483142307413,0.00072236581383045003,0.0061461817907186182,0.029952359342966066,0.088493320838289169,0.15690796592805002,0.15808379557990585,0.10105004535840544,0.11405834486433842,0.15115901970984471,0.1045975760230624,0.12633124143587891,0.14306103988006703,0.10377108501935644,0.16327062957848869,0.11012216276113768,0.17796609974570673,0.12851404227598375,0.26111128689667893
0.00025326963183674593,0.0036149813063926476,0.023222114605020441,0.080583929873806808,0.15514178523635196,0.15808379557990585,0.098436098785016809,0.11884498491963324,0.14476299785487677,0.096921503610493044,0.136616940057262,0.12008662141070099,0.11630334130329704,0.14306103988006703,0.1093621788934102,0.16259819841300533,0.11584515224472407,0.19000749706672577,0.18463356160898778
0.0012843114416421047,0.013963969093587776,0.064585968048088245,0.14798690158928885,0.16528809427337336,0.10105004535840544,0.11884498491963324,0.14213460866505137,0.095258657830548878,0.13985001625310396,0.10684514208829092,0.12777905348831644,0.12008662141070099,0.12633124143587891,0.12620595619964974,0.14473284583627023,0.11756888572015741,0.21256264064683614,0.10402922677301048
0.0052551172797019773,0.041775400364650384,0.13026864381718745,0.17696785644807509,0.11103550545178364,0.11405834486433842,0.14476299785487677,0.095258657830548878,0.14033130759410947,0.10166950227953028,0.13302042491771668,0.10684514208829092,0.136616940057262,0.1045975760230624,0.1552363077427873,0.099067199372883463,0.17379821521555967,0.16717997932044891,0.047296055517317796
0.017470899264233179,0.096150738616039588,0.18410782468816342,0.13408058999802183,0.10522529845807411,0.15115901970984471,0.096921503610493044,0.13985001625310396,0.10166950227953028,0.13431162919534902,0.10166950227953028,0.13985001625310396,0.096921503610493044,0.15115901970984471,0.10522529845807411,0.13408058999802183,0.18410782468816342,0.096150738616039588,0.017470899264233179
0.047296055517317796,0.16717997932044891,0.17379821521555967,0.099067199372883463,0.1552363077427873,0.1045975760230624,0.136616940057262,0.10684514208829092,0.13302042491771668,0.10166950227953028,0.14033130759410947,0.095258657830548878,0.14476299785487677,0.11405834486433842,0.11103550545178364,0.17696785644807509,0.13026864381718745,0.041775400364650384,0.0052551172797019773
0.10402922677301048,0.21256264064683614,0.11756888572015741,0.14473284583627023,0.12620595619964974,0.12633124143587891,0.12008662141070099,0.12777905348831644,0.10684514208829092,0.13985001625310396,0.095258657830548878,0.14213460866505137,0.11884498491963324,0.10105004535840544,0.16528809427337336,0.14798690158928885,0.064585968048088245,0.013963969093587776,0.0012843114416421047
0.18463356160898778,0.19000749706672577,0.11584515224472407,0.16259819841300533,0.1093621788934102,0.14306103988006703,0.11630334130329704,0.12008662141070099,0.136616940057262,0.096921503610493044,0.14476299785487677,0.11884498491963324,0.098436098785016809,0.15808379557990585,0.15514178523635196,0.080583929873806808,0.023222114605020441,0.0036149813063926476,0.00025326963183674593
0.26111128689667893,0.12851404227598375,0.17796609974570673,0.11012216276113768,0.16327062957848869,0.10377108501935644,0.14306103988006703,0.12633124143587891,0.1045975760230624,0.15115901970984471,0.11405834486433842,0.10105004535840544,0.15808379557990585,0.15690796592805002,0.088493320838289169,0.029952359342966066,0.0061461817907186182,0.00072236581383045003,0.000039797483142307413
0.28831366570414726,0.12470223141356493,0.172869951542828,0.14568482430314513,0.11735785959754139,0.16327062957848869,0.1093621788934102,0.12620595619964974,0.1552363077427873,0.10522529845807411,0.11103550545178364,0.16528809427337336,0.15514178523635196,0.088493320838289169,0.032375732460059226,0.0077578035747363562,0.0011951019080132532,0.0001098886706032392,4.8826172450701496e-6
0.24066406973917359,0.20459598705866901,0.11563522925565626,0.18040672363713384,0.14568482430314513,0.11012216276113768,0.16259819841300533,0.14473284583627023,0.099067199372883463,0.13408058999802183,0.17696785644807509,0.14798690158928885,0.080583929873806808,0.029952359342966066,0.0077578035747363562,0.0013928604312241077,0.00016742330490877585,0.000012380257103635187,4.5285190592967722e-7
0.14398763463314334,0.25125924943594465,0.17497781760175712,0.11563522925565626,0.172869951542828,0.17796609974570673,0.11584515224472407,0.11756888572015741,0.17379821521555967,0.18410782468816342,0.13026864381718745,0.064585968048088245,0.023222114605020441,0.0061461817907186182,0.0011951019080132532,0.00016742330490877585,0.000016168487491086125,9.8284354987453468e-7,3.0104237479511855e-8
0.055999992548803258,0.17456020944518968,0.25125924943594465,0.20459598705866901,0.12470223141356493,0.12851404227598375,0.19000749706672577,0.21256264064683614,0.16717997932044891,0.096150738616039588,0.041775400364650384,0.013963969093587776,0.0036149813063926476,0.00072236581383045003,0.0001098886706032392,0.000012380257103635187,9.8284354987453468e-7,5.0000380724668503e-8,1.3009119219278806e-9
0.011275420227320865,0.055999992548803258,0.14398763463314334,0.24066406973917359,0.28831366570414726,0.26111128689667893,0.18463356160898778,0.10402922677301048,0.047296055517317796,0.017470899264233179,0.0052551172797019773,0.0012843114416421047,0.00025326963183674593,0.000039797483142307413,4.8826172450701496e-6,4.5285190592967722e-7,3.0104237479511855e-8,1.3009119219278806e-9,2.9103830456733704e-11